geography_code,rate
E14001044,8.442503639010189
E14001053,9.508636592319302
E14001054,12.538260968144202
E14001057,6.340996168582376
E14001059,11.727168113819438
E14000541,10.438811665303897
E14000542,11.45985401459854
E14000548,10.663820270407646
E14000556,8.905893845652882
E14000587,13.090803259604192
E14000588,13.179093293368302
E14000589,12.96455914414643
E14000596,8.843314191960623
E14000614,11.677479147358666
E14000643,8.315442965507371
E14000645,10.81683858377474
E14000666,11.450972800309748
E14000667,10.154784240150097
E14000668,11.620260967841364
E14000669,12.70223752151463
E14000683,6.905964241845231
E14000689,9.78921043229725
E14000716,13.658117560436864
E14000723,11.954142782699323
E14000724,7.969432314410481
E14000730,8.18142361111111
E14000740,10.82794137065892
E14000756,10.50903119868637
E14000766,10.660229645093946
E14000771,11.088504577822992
E14000772,13.559508124725516
E14000773,11.80993917135315
E14000777,13.32439078917952
E14000778,13.56243949661181
E14000779,9.06059727457234
E14000780,10.0417439703154
E14000781,12.663969596665442
E14000826,10.01575906146034
E14000836,11.755343337880856
E14000876,10.498430141287283
E14000886,11.150131694468833
E14000895,12.536127167630056
E14000903,11.049723756906078
E14000904,11.49735194992778
E14000913,8.76632801161103
E14000914,11.60496989880876
E14000917,9.876543209876544
E14000919,11.3475997686524
E14000920,10.889605899976951
E14000921,12.534604737004
E14000922,11.235257603972688
E14000923,12.713299465937212
E14000925,10.224347186465613
E14000928,7.602611940298508
E14000993,7.371242580892208
E14001009,10.60146575688653
E14001028,10.716001922152811
E14001061,12.20464351756729
E14001062,7.28849308647762
E14000533,10.896648534830671
E14000535,11.23259143563712
E14000546,9.76225262319033
E14000577,10.118879139541466
E14000582,9.802028005794302
E14000583,10.37912912912913
E14000607,9.600760456273765
E14000625,9.038497303328992
E14000632,11.31415858890831
E14000648,11.25817502335721
E14000660,10.529729729729729
E14000662,12.725645233477549
E14000663,13.758180118416952
E14000664,8.896302474284127
E14000695,12.420275260154416
E14000707,10.156856654760055
E14000710,11.595803423522916
E14000714,10.659045057162071
E14000728,9.8722212497812
E14000748,11.78021978021978
E14000769,12.09423112595066
E14000782,8.865363382477105
E14000783,10.68638604474782
E14000784,13.332065424115632
E14000792,14.247239429033126
E14000797,11.107302022625984
E14000798,8.445733013992186
E14000810,10.576358727550184
E14000814,10.787626722121134
E14000829,10.988659958473088
E14000843,10.504420176807072
E14000858,10.569744597249509
E14000861,12.15783860646996
E14000862,11.652326090126875
E14000865,12.801813343845472
E14000866,12.942884801548889
E14000867,11.921983983466806
E14000908,9.639389736477115
E14000909,9.184302445038012
E14000924,10.011709601873536
E14000929,9.181540440585303
E14000935,10.268199233716476
E14000939,10.264621607955505
E14000940,9.353673223604977
E14000942,10.406616126809096
E14001025,11.306835290575128
E14000531,11.347517730496454
E14000560,11.934406316428788
E14000561,13.684127979924718
E14000562,9.808348384507324
E14000563,11.94466839224339
E14000564,10.774010783149045
E14000565,13.933795227097768
E14000566,11.592348538161346
E14000567,12.54697286012526
E14000568,12.46569703622393
E14000605,9.933499584372402
E14000610,9.838857592034586
E14000618,12.220702234382124
E14000649,11.563642547402432
E14000650,10.895578788260488
E14000651,12.242591662481166
E14000671,13.673057517658927
E14000672,13.206359200377774
E14000722,12.459660446190544
E14000743,9.91143772376107
E14000767,8.290451686678102
E14000791,8.940331271203354
E14000799,9.500446030330062
E14000812,13.381389252948884
E14000818,10.8564988730278
E14000834,10.71165191740413
E14000847,9.903000225580872
E14000849,11.285475792988317
E14000854,9.352750809061488
E14000868,10.907770515613652
E14000892,11.539160457932036
E14000905,9.049951028403528
E14000926,12.091855041263006
E14000931,9.546377792823291
E14000945,12.765609676364823
E14000965,10.247486465583911
E14000966,8.89318511358144
E14000972,12.159165035877365
E14000973,10.500525026251314
E14000974,10.535788453551156
E14000975,7.612538298373791
E14000976,12.275641025641026
E14000977,8.136300417246176
E14000985,9.612867028240135
E14000986,14.58819606535512
E14000989,14.394436425665925
E14000992,12.775183455637093
E14001011,15.20362846073892
E14001012,12.17760365654587
E14001016,10.513199906549334
E14001019,9.862429761674091
E14001029,12.30535170932522
E14001030,11.88632764385008
E14001035,11.585623678646934
E14001049,11.990381462454913
E14001050,11.713333933555417
E14001051,12.05389657683904
E14001052,13.028649386084584
E14001058,11.19177253478524
E14000544,12.979351032448378
E14000552,10.934418145956608
E14000590,11.375309111660645
E14000594,10.895983522142124
E14000603,10.076857386848848
E14000606,11.07963487566887
E14000613,11.510791366906476
E14000617,10.970304520522037
E14000622,10.132542727589817
E14000624,10.78026515974788
E14000628,12.074019787467936
E14000642,9.855875831485587
E14000644,13.215339233038348
E14000693,11.827956989247312
E14000717,11.530673019654555
E14000729,12.82010497852712
E14000734,11.353122590593678
E14000739,11.217889484383663
E14000744,11.742424242424242
E14000745,11.540451957909264
E14000749,10.79734219269103
E14000757,9.802174300481198
E14000761,13.278008298755188
E14000800,10.371502244293763
E14000801,11.578780177890724
E14000806,9.43200663349917
E14000813,10.943396226415096
E14000816,11.272914168237108
E14000841,10.503685503685505
E14000842,11.648244868213288
E14000845,11.64398840062458
E14000848,8.776338681616084
E14000855,12.195824334053276
E14000859,10.757409440175632
E14000863,12.767957878901845
E14000864,14.009508716323296
E14000878,12.864230942715382
E14000888,9.727863525588951
E14000899,13.510785921533996
E14000910,10.564304461942257
E14000933,12.775198442414256
E14000934,11.324159711256486
E14000937,9.905853458862056
E14000941,10.733415739596207
E14000946,10.798226164079823
E14000949,12.45570517363572
E14000951,11.659687017853209
E14000952,11.172270157691164
E14000957,10.770893371757923
E14000960,10.993843447669304
E14000968,12.377911344853494
E14000981,9.329392203953446
E14000995,12.328453796889296
E14001021,10.370069133794226
E14001022,12.104973893926903
E14001027,11.537764897663466
E14001034,12.02124235597039
E14001045,10.251046025104603
E14000540,11.808976464148875
E14000549,9.774669774669777
E14000551,10.808926080892608
E14000553,10.739653376266691
E14000555,9.54507562224604
E14000558,11.44546877717864
E14000591,10.167122809060734
E14000592,9.250398724082936
E14000593,9.759650400582666
E14000604,12.07623236210372
E14000615,11.105917546975787
E14000621,11.350574712643676
E14000629,8.72540633019675
E14000634,11.53956834532374
E14000636,9.874776386404294
E14000639,7.407843599104935
E14000654,12.307692307692308
E14000655,12.22972972972973
E14000656,11.17798796216681
E14000657,11.843724364232978
E14000673,12.221788363920345
E14000674,8.93169877408056
E14000675,10.444177671068427
E14000676,7.483486971038687
E14000679,9.9581589958159
E14000687,11.77025751651611
E14000690,13.138686131386862
E14000691,10.835368832437714
E14000692,10.47911547911548
E14000696,14.378287002253945
E14000701,10.316506410256409
E14000703,9.156720798278222
E14000718,11.787072243346008
E14000720,12.520115867396203
E14000721,10.745809377277512
E14000726,10.31574616887792
E14000727,9.151246983105391
E14000731,8.746069182389938
E14000732,9.15458702208386
E14000737,10.17456723394931
E14000741,11.18200408997955
E14000750,10.932085932085933
E14000751,11.453496552694526
E14000752,11.977961432506886
E14000759,10.588358022115584
E14000760,9.596646272377066
E14000763,10.809959029309802
E14000764,11.582417582417582
E14000768,11.321136156878602
E14000770,10.396659707724426
E14000787,12.977698083604167
E14000788,11.773160851953484
E14000789,12.990556138509968
E14000790,10.208265889716198
E14000823,10.692918524964648
E14000869,10.731225296442688
E14000872,11.645410830022998
E14000882,10.332995837552032
E14000887,10.349830727067548
E14000896,10.41776837652036
E14000900,12.601568068424804
E14000906,9.840905363293423
E14000978,10.631061846580174
E14000984,9.43992022602626
E14000998,10.50108258583359
E14001002,11.302869843760217
E14001005,10.584010584010583
E14001007,11.369177466957527
E14001008,11.582201612012808
E14001013,11.01749837977965
E14001032,11.430257721817824
E14001036,9.087390664912146
E14001040,9.669656530299717
E14000530,10.992809734513274
E14000534,9.339048048725468
E14000536,12.25259189443921
E14000538,13.450386597938143
E14000539,11.513560804899388
E14000545,11.2992398064962
E14000550,8.64471823873965
E14000557,10.482582294662832
E14000576,8.631337067356025
E14000586,12.044534412955466
E14000597,13.064713064713066
E14000598,14.357189471394388
E14000608,10.491128824890716
E14000619,13.995556966042528
E14000626,13.92988929889299
E14000631,9.81284774911482
E14000633,9.059674502712475
E14000652,12.216884008236102
E14000659,12.669126691266912
E14000670,11.98976155193318
E14000680,11.159525538610506
E14000681,11.404335532516493
E14000682,11.22974261201144
E14000684,11.18140558382616
E14000685,10.676156583629894
E14000694,10.324249055102449
E14000697,10.467055879899917
E14000699,9.051724137931034
E14000700,12.468422952002888
E14000704,12.13126406823836
E14000711,13.388734995383194
E14000713,12.662873921820516
E14000715,13.967529853750168
E14000719,11.76328502415459
E14000735,12.599877074370006
E14000736,10.42877336265117
E14000742,9.502848265147591
E14000753,10.55299539170507
E14000755,10.559662090813092
E14000762,10.067634992792993
E14000786,11.262349066959386
E14000803,10.045391750542729
E14000804,13.001847807827986
E14000811,9.285548056783805
E14000817,11.912832929782082
E14000821,11.835143414090782
E14000822,12.36923076923077
E14000824,10.296296296296296
E14000827,10.187018701870189
E14000828,7.562425683709869
E14000830,11.880968243393292
E14000844,10.301650540694366
E14000852,11.292984869325998
E14000857,11.073541842772611
E14000873,10.945130709566216
E14000874,9.65804066543438
E14000883,11.711414923406355
E14000884,11.703456892961263
E14000889,11.151241534988714
E14000890,10.73659741391835
E14000893,11.459373128368936
E14000898,13.089496248660234
E14000901,10.143517392361955
E14000907,10.183378852906747
E14000918,10.606741573033707
E14000927,14.375884209380782
E14000930,9.860601614086574
E14000948,12.415797120591732
E14000953,10.451484160638564
E14000955,13.191176470588234
E14000956,13.344772967265047
E14000959,11.000355998576005
E14000983,10.045008183306056
E14000997,11.989795918367346
E14001004,12.32480533926585
E14001015,11.12523839796567
E14001023,11.573419511209856
E14001041,11.668059036480088
E14001042,9.690721649484535
E14001046,11.345834322335628
E14001047,11.25437465463253
E14001048,11.250890102065036
E14001055,8.841927303465765
E14001056,9.486999297259311
E14000547,13.065610859728508
E14000584,10.629139072847682
E14000585,10.823603660460714
E14000595,10.003022061045632
E14000599,10.286891741955936
E14000600,12.069241865683605
E14000601,12.907007033081532
E14000602,11.041566361739688
E14000616,10.33640293177974
E14000623,10.775427995971802
E14000630,11.663706335109532
E14000635,11.431270666036845
E14000638,7.6456573532596925
E14000665,12.099562111085502
E14000678,10.248447204968944
E14000698,11.152055857253686
E14000702,11.3658070678128
E14000705,10.4631217838765
E14000712,12.02638044743308
E14000774,10.199004975124378
E14000815,8.424599831508003
E14000835,10.357142857142858
E14000837,10.954712362301102
E14000838,11.390910879401927
E14000839,10.386819484240688
E14000846,11.254019292604502
E14000850,8.614636780988388
E14000851,11.247803163444638
E14000860,11.86023622047244
E14000879,12.13276836158192
E14000880,12.37411883182276
E14000881,10.366766467065869
E14000912,10.489672777906708
E14000932,10.537232939224229
E14000936,11.522713979333204
E14000938,10.14462376860197
E14000947,11.144278606965177
E14000950,8.761186999528968
E14000954,11.865761086695963
E14000961,10.432361611529643
E14000964,10.468197879858655
E14000980,11.525346669697658
E14000988,10.942936673625608
E14000990,10.387931034482758
E14000991,8.932461873638346
E14000994,9.793672627235212
E14000996,9.774135518688787
E14000999,9.64251472401041
E14001000,10.651424423879511
E14001001,9.253855773238849
E14001003,11.481563258997571
E14001026,9.209302325581396
E14001031,9.498284734133792
E14001038,11.064960956969596
E14001060,11.141855746172292
